"month","unique_carrier","carrier_name","sdomt_gallons","satl_gallons","spac_gallons","slat_gallons","sint_gallons","ts_gallons","tdomt_gallons","tint_gallons","total_gallons","sdomt_cost","satl_cost","spac_cost","slat_cost","sint_cost","ts_cost","tdomt_cost","tint_cost","total_cost","year"
10,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,740406,37962,778368,0,0,0,0,0,0,1741776,134239,1876015,2018
10,"UA","United Air Lines Inc.",148705915,69162069,53152792,23637495,145952356,294658271,149747679,146120837,295868516,343661677,159995468,123497735,56781862,340275065,683936742,346072250,340674562,686746812,2018
10,"WI","Sky Lease Cargo",0,0,0,0,0,0,53201,801354,854555,0,0,0,0,0,0,136425,2010878,2147303,2018
10,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,35612,0,35612,0,0,0,0,0,0,170331,0,170331,2018
10,"X9","Omni Air International LLC",0,0,0,0,0,0,356543,4680212,5036755,0,0,0,0,0,0,876748,11231246,12107994,2018
10,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10,"YX","Republic Airline",27692,0,0,0,0,27692,27692,0,27692,72538,0,0,0,0,72538,72538,0,72538,2018
10,"WN","Southwest Airlines Co.",175167101,0,0,1525109,1525109,176692210,175403853,1525109,176928962,385415886,0,0,4290762,4290762,389706648,385961453,4290762,390252215,2018
11,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,1109693,823933,1933626,0,0,0,0,0,0,3114645,1692080,4806725,2018
11,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,3006,97894,100900,0,0,0,0,0,0,12893,410447,423340,2018
11,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"2HQ","Elite Airways LLC",92366,0,0,0,0,92366,342974,0,342974,601606,0,0,0,0,601606,1634542,0,1634542,2018
11,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",276486,0,0,0,0,276486,350202,0,350202,824378,0,0,0,0,824378,1044172,0,1044172,2018
11,"5X","United Parcel Service",43981000,12691000,18878000,2891000,34460000,78441000,43981000,34460000,78441000,85090000,24986000,38802000,6228000,70016000,155106000,85090000,70016000,155106000,2018
11,"5Y","Atlas Air Inc.",0,0,0,0,0,0,16624565,34004960,50629525,0,0,0,0,0,0,36947251,83968217,120915468,2018
11,"8C","Air Transport International",0,0,0,0,0,0,22085,772245,794330,0,0,0,0,0,0,90412,2058532,2148944,2018
11,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"9S","Southern Air Inc.",1277479,2587340,4489621,0,7076961,8354440,1277479,7076961,8354440,3004637,6819382,10343645,0,17163027,20167664,3004637,17163027,20167664,2018
11,"AA","American Airlines Inc.",178278460,35663616,20467960,40184086,96315662,274594122,178774406,96435227,275209633,381041941,78227639,45705316,92186994,216119949,597161890,382093421,216400743,598494164,2018
11,"ABX","ABX Air Inc",303415,0,0,0,0,303415,303415,0,303415,676615,0,0,0,0,676615,676615,0,676615,2018
11,"AS","Alaska Airlines Inc.",56872621,0,0,1161601,1161601,58034222,56957076,1161601,58118677,138539021,0,0,3226627,3226627,141765648,138728248,3226627,141954875,2018
11,"B6","JetBlue Airways",55670522,0,0,13234946,13234946,68905468,55678447,13234946,68913393,127924013,0,0,30412278,30412278,158336291,127942795,30412278,158355073,2018
11,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"DL","Delta Air Lines Inc.",166544649,46264522,27655626,20185262,94105410,260650059,168745755,94572449,263318204,409718189,113815823,68035887,49657968,231509678,641227867,416274199,232658645,648932844,2018
11,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"F9","Frontier Airlines Inc.",19449100,0,0,1864227,1864227,21313327,19451155,1864227,21315382,41269934,0,0,4080427,4080427,45350361,41275319,4080427,45355746,2018
11,"FX","Federal Express Corporation",62238017,13942269,23772721,1902563,39617553,101855570,64268198,41155806,105424004,132476000,30846000,55213000,4662000,90721000,223197000,136861329,94351000,231212329,2018
11,"G4","Allegiant Air",14198071,0,0,0,0,14198071,14879759,99129,14978888,33851096,0,0,0,0,33851096,35624483,271778,35896261,2018
11,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,148983,169738,318721,0,0,0,0,0,0,409030,501656,910686,2018
11,"GL","Miami Air International",0,0,0,0,0,0,407609,137232,544841,0,0,0,0,0,0,1187394,399763,1587157,2018
12,"5Y","Atlas Air Inc.",0,0,0,0,0,0,17838218,29388348,47226566,0,0,0,0,0,0,34617460,65367845,99985305,2018
11,"HA","Hawaiian Airlines Inc.",15081782,0,6608270,0,6608270,21690052,15150640,6608270,21758910,32866803,0,14844238,0,14844238,47711041,33017337,14844238,47861575,2018
11,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,2782916,5845128,8628044,0,0,0,0,0,0,6228556,15806816,22035372,2018
11,"KD","Western Global",0,0,0,0,0,0,1991715,2411691,4403406,0,0,0,0,0,0,4676523,2582242,7258765,2018
11,"KH","Aloha Air Cargo",404924,0,0,0,0,404924,404924,0,404924,880716,0,0,0,0,880716,880716,0,880716,2018
11,"KLQ","Kalitta Charters II",0,0,0,0,0,0,150186,208479,358665,0,0,0,0,0,0,420767,594841,1015608,2018
11,"L2","Lynden Air Cargo Airlines",115551,0,0,0,0,115551,258151,0,258151,285963,0,0,0,0,285963,681279,0,681279,2018
11,"M6","Amerijet International",0,0,0,1485989,1485989,1485989,335269,1571407,1906676,0,0,0,3431936,3431936,3431936,774314,3629211,4403525,2018
11,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,34487,209061,243548,0,0,0,0,0,0,131472,1144958,1276430,2018
11,"NC","Northern Air Cargo Inc.",354064,0,0,0,0,354064,389857,0,389857,849184,0,0,0,0,849184,932350,0,932350,2018
11,"NK","Spirit Air Lines",30177938,0,0,3806226,3806226,33984164,30177938,3806226,33984164,69626989,0,0,8781782,8781782,78408771,69626989,8781782,78408771,2018
11,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"OO","SkyWest Airlines Inc.",8304103,0,0,0,0,8304103,8304103,0,8304103,21469081,0,0,0,0,21469081,21469081,0,21469081,2018
11,"PFQ","Asia Pacific",0,0,0,0,0,0,0,377504,377504,0,0,0,0,0,0,0,942917,942917,2018
11,"PO","Polar Air Cargo Airways",3062327,720572,13181108,0,13901680,16964007,3062327,13901680,16964007,6611955,1873198,29783259,0,31656457,38268412,6611955,31656457,38268412,2018
11,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"SY","Sun Country Airlines d/b/a MN Airlines",3488848,0,0,181639,181639,3670487,4101620,265624,NULL,8120933,0,0,442293,442293,8563226,11027545,674788,11702333,2018
11,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,699444,60188,759632,0,0,0,0,0,0,1512597,217357,1729954,2018
11,"UA","United Air Lines Inc.",137562940,54546724,53370698,26748257,134665679,272228619,138755009,135045450,273800459,304097370,121997544,124119300,63654648,309771492,613868862,306790501,310650314,617440815,2018
11,"WI","Sky Lease Cargo",0,0,0,0,0,0,0,681000,681000,0,0,0,0,0,0,0,1610529,1610529,2018
11,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,35268,14971,50239,0,0,0,0,0,0,60560,25707,86267,2018
11,"X9","Omni Air International LLC",0,0,0,0,0,0,392543,3253879,3646422,0,0,0,0,0,0,1085813,8844473,9930286,2018
11,"XP","XTRA Airways",0,0,0,0,0,0,1581,0,1581,0,0,0,0,0,0,4851,0,4851,2018
11,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11,"YX","Republic Airline",37786,0,0,0,0,37786,37786,1931,39717,98033,0,0,0,0,98033,98033,10234,108267,2018
11,"WN","Southwest Airlines Co.",172865241,0,0,2075971,2075971,174941212,173093144,2075971,175169115,386222982,0,0,5543278,5543278,391766260,386731333,5543278,392274611,2018
12,"09Q","Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",0,0,0,0,0,0,568956,730538,1299494,0,0,0,0,0,0,2111233,2631018,4742251,2018
12,"0WQ","Avjet Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"1BQ","Eastern Airlines f/k/a Dynamic Airways, LLC",0,0,0,0,0,0,81656,191011,272667,0,0,0,0,0,0,201690,471798,673488,2018
12,"27Q","Jet Aviation Flight Services, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"2HQ","Elite Airways LLC",120149,0,0,0,0,120149,297468,0,297468,307035,0,0,0,0,307035,991585,0,991585,2018
12,"3EQ","Scott Aviation, LLC  d/b/a  Silver Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"5V","Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo",306461,0,0,0,0,306461,337373,0,337373,841332,0,0,0,0,841332,926195,0,926195,2018
12,"5X","United Parcel Service",52377000,11580000,18592000,2623000,32795000,85172000,52377000,32795000,85172000,97938000,22943000,37725000,5257000,65925000,163863000,97938000,65925000,163863000,2018
12,"8C","Air Transport International",0,0,0,0,0,0,33886,631780,665666,0,0,0,0,0,0,112137,1680754,1792891,2018
12,"9E","Endeavor Air Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"9S","Southern Air Inc.",1082193,2347642,4036823,0,6384465,7466658,1082193,6384465,7466658,2077709,5598636,8756152,0,14354788,16432497,2077709,14354788,16432497,2018
12,"AA","American Airlines Inc.",183225048,39666096,20612267,47518703,107797066,291022114,183950477,108065723,292016200,345960844,75797308,40400670,97609584,213807562,559768406,347350008,214357788,561707796,2018
12,"ABX","ABX Air Inc",157837,0,0,0,0,157837,157837,0,157837,326406,0,0,0,0,326406,326406,0,326406,2018
12,"AS","Alaska Airlines Inc.",58351163,0,0,1247068,1247068,59598231,58393891,1247068,59640959,124274679,0,0,2981090,2981090,127255769,124358971,2981090,127340061,2018
12,"B6","JetBlue Airways",58371808,0,0,15760954,15760954,74132762,58371808,15760954,74132762,116905050,0,0,31565497,31565497,148470547,116905050,31565497,148470547,2018
12,"CP","Compass Airlines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"DL","Delta Air Lines Inc.",169260696,49938304,28205026,26005274,104148604,273409300,171295959,104193282,275489241,414326853,122242084,69042016,63657326,254941426,669268279,420310062,255050793,675360855,2018
12,"EV","ExpressJet Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"F9","Frontier Airlines Inc.",20060908,0,0,2134220,2134220,22195128,20060908,2134220,22195128,34763616,0,0,3889954,3889954,38653570,34763616,3889954,38653570,2018
12,"FX","Federal Express Corporation",68804108,12786072,23693428,1615229,38094729,106898837,70985605,39271361,110256966,125678000,24375000,48133000,3701000,76209000,201887000,129749323,78962000,208711323,2018
12,"G4","Allegiant Air",14201521,0,0,0,0,14201521,14498951,109719,14608670,29156374,0,0,0,0,29156374,29816595,258352,30074947,2018
12,"G7","GoJet Airlines LLC d/b/a United Express",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"GFQ","Gulf And Caribbean Cargo",0,0,0,0,0,0,129999,94093,224092,0,0,0,0,0,0,336424,253845,590269,2018
12,"GL","Miami Air International",0,0,0,0,0,0,443923,136206,580129,0,0,0,0,0,0,1278214,392186,1670400,2018
12,"HA","Hawaiian Airlines Inc.",15929254,0,7181169,0,7181169,23110423,15967302,7181169,23148471,29553404,0,13821733,0,13821733,43375137,29626540,13821733,43448273,2018
12,"KAQ","Kalitta Air LLC",0,0,0,0,0,0,3765261,3114953,6880214,0,0,0,0,0,0,7028046,6821090,13849136,2018
12,"KD","Western Global",0,0,0,0,0,0,1522627,669524,2192151,0,0,0,0,0,0,2964857,1442526,4407383,2018
12,"KH","Aloha Air Cargo",478286,0,0,0,0,478286,478286,0,478286,880599,0,0,0,0,880599,880599,0,880599,2018
12,"KLQ","Kalitta Charters II",0,0,0,0,0,0,113975,53156,167131,0,0,0,0,0,0,270419,139182,409601,2018
12,"L2","Lynden Air Cargo Airlines",106261,0,0,0,0,106261,219581,0,219581,230050,0,0,0,0,230050,538326,0,538326,2018
12,"M6","Amerijet International",0,0,0,830871,830871,830871,699790,1320662,2020452,0,0,0,1673761,1673761,1673761,1409703,2660428,4070131,2018
12,"MQ","Envoy Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"N8","National Air Cargo Group Inc d/ba National Airlines",0,0,0,0,0,0,19529,30173,49702,0,0,0,0,0,0,78036,1068551,1146587,2018
12,"NC","Northern Air Cargo Inc.",347640,0,0,0,0,347640,401947,0,401947,711359,0,0,0,0,711359,826432,0,826432,2018
12,"NK","Spirit Air Lines",31404327,0,0,4486332,4486332,35890659,31404327,4486332,35890659,62878234,0,0,8982605,8982605,71860839,62878234,8982605,71860839,2018
12,"OH","PSA Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"OO","SkyWest Airlines Inc.",8477821,0,0,0,0,8477821,8477821,0,8477821,19095798,0,0,0,0,19095798,19095798,0,19095798,2018
12,"PFQ","Asia Pacific",0,0,0,0,0,0,0,460223,460223,0,0,0,0,0,0,0,1075300,1075300,2018
12,"PO","Polar Air Cargo Airways",3234784,733771,13255025,0,13988796,17223580,3234784,13988796,17223580,5906247,1737593,26195654,0,27933247,33839494,5906247,27933247,33839494,2018
12,"QX","Horizon Air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"SY","Sun Country Airlines d/b/a MN Airlines",4308507,0,0,677633,677633,4986140,4820011,711214,NULL,8713955,0,0,1406377,1406377,10120332,10234950,1492741,11727691,2018
12,"U7","USA Jet Airlines Inc.",0,0,0,0,0,0,648588,30112,678700,0,0,0,0,0,0,1214526,121050,1335576,2018
12,"UA","United Air Lines Inc.",142854724,56029877,55780672,32776274,144586823,287441547,143930940,144825950,288756890,275410791,109397007,113811159,68269995,291478161,566888952,277512225,291961751,569473976,2018
12,"WI","Sky Lease Cargo",0,0,0,0,0,0,267465,521082,788547,0,0,0,0,0,0,701552,1091983,1793535,2018
12,"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",0,0,0,0,0,0,64970,0,64970,0,0,0,0,0,0,168103,0,168103,2018
12,"X9","Omni Air International LLC",0,0,0,0,0,0,632636,1899102,2531738,0,0,0,0,0,0,1584314,4588387,6172701,2018
12,"XP","XTRA Airways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"YV","Mesa Airlines Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,"YX","Republic Airline",21048,0,0,0,0,21048,21048,0,21048,50043,0,0,0,0,50043,50043,0,50043,2018
12,"WN","Southwest Airlines Co.",173203901,0,0,2440902,2440902,175644803,173448291,2440902,175889193,351339537,0,0,5730304,5730304,357069841,351820604,5730304,357550908,2018
